playlist_id,artist_name
738495,"['Rihanna', 'Tim McGraw', 'Maroon 5', 'Twenty One Pilots', 'Taking Back Sunday', 'Bruno Mars', 'Imagine Dragons', 'Lil Dicky', 'Calvin Harris', 'M83', 'Sam Hunt', 'System Of A Down', 'Tove Lo', 'John Newman', 'James Bay', 'Gotye', 'Disclosure', 'Lana Del Rey', 'Capital Cities', 'Jack Johnson', 'Michael Bublé', 'American Authors', 'Young the Giant', 'The Lumineers', 'Train', 'The Fray', 'Rupert Holmes', '3 Doors Down', 'Snow Patrol', 'Radiohead', 'Anna Kendrick', 'Rise Against', 'Shakira', 'Gnarls Barkley', 'Florence + The Machine', 'Vance Joy', 'Selena Gomez', 'Naughty Boy', 'Frank Ocean', 'Nico & Vinz', 'Mike Posner', 'Sam Smith', 'Foster The People', 'Passion Pit', 'Avicii', 'Milky Chance', 'Hozier', 'Sia', 'The Script', 'Red Hot Chili Peppers', 'George Ezra', 'Jessie J', 'X Ambassadors', 'Lilly Wood and The Prick', 'Bastille', 'Coleman Hell', 'Meghan Trainor', 'Kygo', 'Foo Fighters', 'Major Lazer', 'OneRepublic', 'The Weeknd', 'P!nk', 'Fitz and The Tantrums', 'Limp Bizkit', 'Franz Ferdinand', 'Jimmy Buffett']"
738496,"['Housefires', 'Hillsong Worship', 'Hillsong United', 'Passion', 'Hillsong Young & Free', 'Phil Wickham', 'Shane & Shane', 'Jesus Culture', 'Kari Jobe', 'Brian Johnson', 'Francesca Battistelli', 'Casting Crowns', 'NEEDTOBREATHE', 'Chris Tomlin', 'Austin Stone Worship', 'New Life Worship', 'Jeremy Riddle', 'Gungor', 'Matt Maher', 'Jon Foreman', 'Rend Collective', 'Tenth Avenue North', 'United Pursuit', 'Steffany Gretzinger', 'Elevation Worship', 'Amanda Cook', 'All Sons & Daughters', 'Hillsong Chapel']"
738497,"['Rihanna', 'James Arthur', 'Khalid', 'Tom Odell', 'Billie Eilish', 'John Mayer', 'Jasmine Thompson', 'The Neighbourhood', 'Astrid S', 'Adele', 'James Bay', 'Calum Scott', 'Jack Johnson', 'Lorde', 'James TW', 'Rogue Wave', 'Wet', 'NEEDTOBREATHE', 'The Lumineers', 'Brett Dennen', 'Ed Sheeran', 'Halsey', 'Sara Bareilles', 'Vance Joy', 'Julia Michaels', 'Lord Huron', 'Bishop Briggs', 'Great Good Fine Ok', 'XXXTENTACION', 'Coldplay', 'Noah Cyrus', 'Sam Smith', 'LANY', 'Niall Horan', 'Joseph', 'Hozier', 'George Ezra', 'Cam', 'The Cinematic Orchestra', 'Matt Simons', 'Ella Eyre', 'Birdy', 'Mako', 'Harry Styles', 'Ben Howard', 'The Civil Wars', 'Skylar Grey', 'This Wild Life', 'Matt Maeson', 'Tori Kelly', 'Ryan Gosling', 'Haley Reinhart', 'Oh Wonder', 'JP Cooper', 'Angus & Julia Stone', 'Lauv', 'Labrinth', 'Timeflies', 'Passenger']"
738498,"['The Weeknd', 'Wiz Khalifa', 'Drake']"
738499,"['Kings of Leon', 'Maná', 'Gym Class Heroes', 'My Chemical Romance', 'Calvin Harris', 'Two Door Cinema Club', 'System Of A Down', 'Black Sabbath', 'Phoenix', 'Ozzy Osbourne', 'Pixies', 'Papa Roach', 'Green Day', 'Yellowcard', 'Blur', 'Molotov', 'Sum 41', 'blink-182', 'Red Hot Chili Peppers', 'Rage Against The Machine', 'Good Charlotte', 'Marilyn Manson', 'Limp Bizkit']"
738500,"['Bhad Bhabie', 'Smokepurpp', 'Kendrick Lamar', 'Lil Pump']"
738501,"['Vance Joy', 'Kodaline', 'Lana Del Rey', 'The Lumineers', 'Family of the Year', 'Of Monsters and Men', 'George Ezra', 'Hozier']"
738502,['The Naked And Famous']
738503,"['Solange', 'Rihanna', 'Jhene Aiko', 'Aaliyah', 'AlunaGeorge', 'Ashanti', 'Willow', 'Yuna', 'Keyshia Cole', 'Mary J. Blige', 'Noname', 'Missy Elliott', 'Andra Day', 'Shakira', 'Tracy Chapman', 'India.Arie', 'Etta James', 'Ms. Lauryn Hill', 'Selena', 'Kali Uchis', 'TLC', 'Aretha Franklin']"
738504,"['Tim McGraw', 'Jason Aldean', 'Lee Brice', 'Florida Georgia Line', 'Eric Church', 'Dierks Bentley', 'Billy Currington', 'Zac Brown Band', 'Alabama', 'Randy Houser', 'Thomas Rhett', 'Eli Young Band', 'Toby Keith', 'Cole Swindell', 'Dustin Lynch', 'Parmalee', 'Jamey Johnson', 'Luke Bryan', 'Kenny Chesney', 'Craig Campbell', 'Justin Moore', 'Jon Pardi', 'Joe Nichols', 'David Nail', 'Jake Owen']"
738505,"['Gucci Mane', 'Futuristic', 'Priceless Da Roc', 'Carnage', 'Waka Flocka Flame', 'DMX', 'Young M.A', 'Young Money', 'Kanye West', 'A Boogie Wit da Hoodie', 'G Herbo', 'Chief Keef', 'A$AP Mob', 'Future', 'Rae Sremmurd', 'Young Thug', 'Smokepurpp', 'Lil Uzi Vert', 'Eminem', 'Travis Scott', 'Migos', 'French Montana', 'O.T. Genasis', 'Bankroll Fresh', 'Dr. Dre', 'Pusha T', 'Chance The Rapper', 'Kendrick Lamar', 'Mike WiLL Made-It', 'Tyga', 'Mac Miller', 'Dae Dae', 'Lil Pump', 'Drake', 'Snoop Dogg', 'Logic', 'KYLE', 'Fat Joe', 'Wiz Khalifa', 'Aminé', 'Lil Wayne', 'XXXTENTACION', 'Post Malone', '2 Chainz', 'DJ Esco', 'Juicy J', 'Kid Ink', 'Kodak Black', 'Machine Gun Kelly', 'Ayo & Teo', 'Meek Mill', 'Kid Cudi', '21 Savage', 'J. Cole', 'Rob $tone', 'Ty Dolla $ign', 'Ugly God', 'QUE.', 'JAY Z', 'G-Eazy', 'Childish Gambino', 'Chamillionaire', 'Big Sean', 'MadeinTYO', 'T.I.']"
738506,"['The Walters', 'blackbear', 'EDEN', 'Hippo Campus', 'Lil Uzi Vert', 'Harry Styles', 'Hoodie Allen', 'Jack Garratt', 'Ansel Elgort', 'Skizzy Mars', 'Lil Pump', 'Gallant', 'Night Riots', 'LANY', 'Chase Atlantic', 'The Japanese House', 'Halsey', 'Ty Dolla $ign']"
738507,"['Smallpools', 'The Chainsmokers']"
738508,"['Panic! At The Disco', 'Dion', 'Pink Floyd', 'Steve Earle', 'Marvin Gaye', 'Neil Young', 'Frankie Valli & The Four Seasons', 'The Proclaimers', 'Bon Jovi', 'Lynyrd Skynyrd', 'Air Supply', 'John Mayer', 'Eric Clapton', 'Chuck Berry', 'Aerosmith', 'Styx', 'Scorpions', 'Stealers Wheel', 'Blue Swede', 'Rupert Holmes', 'Paul McCartney', 'Eagles', 'Billy Joel', 'Elton John', 'Duran Duran', 'KISS', 'Steve Miller Band', 'Phil Collins', 'The Beatles', 'Ben E. King', 'Bobby Darin', 'Queen', 'Eddie Money', 'Boston', 'Survivor', 'Crosby, Stills, Nash & Young', 'Cream']"
738509,"['A Perfect Circle', 'Rage Against The Machine', 'Mad Season', 'Alice In Chains']"
738510,"['Ron Pope', 'Rihanna', 'Matt Nathanson', 'Panic! At The Disco', 'Maroon 5', 'Calum Scott', 'Imogen Heap', 'Coldplay', 'Demi Lovato', 'Wrabel', 'Sia', 'Caspian']"
738511,"['RY X', 'Maroon 5', 'Of Monsters and Men', 'Amy Winehouse', 'James Blake', 'John Mayer', 'Van Morrison', 'The National', 'Norah Jones', 'London Grammar', 'James Vincent McMorrow', 'Corinne Bailey Rae', 'Bon Iver', 'The Lumineers', 'Mandy Moore', 'City and Colour', 'Ed Sheeran', 'Beach House', 'Tame Impala', 'The 1975', 'Ryan Adams', 'RAC', 'The xx', 'Sia', 'Hozier', 'Ron Pope', 'Birdy', 'Sylvan Esso', 'Zero 7']"
738512,"['The Clovers', 'Frankie Lymon & The Teenagers']"
738513,"['Daft Punk', 'Tame Impala', 'Francis and the Lights', 'New Order', 'Queen', 'Rick Astley', 'Billy Idol', 'Blondie', 'Breakbot', 'CHVRCHES', 'Broken Bells', 'Miami Horror', 'STRFKR', 'Kanye West', 'Berlin', 'Two Door Cinema Club', 'Kavinsky']"
738514,"['Waka Flocka Flame', 'Vanilla Ice', 'Big Boi', 'Ying Yang Twins', 'Mase', 'Sage The Gemini', 'Lil Jon & The East Side Boyz', 'Tyga', 'Missy Elliott', 'T-Pain', 'Rich Gang', 'Lil Jon', 'Plies', 'Juicy J', 'Ace Hood', 'Ludacris', 'Three 6 Mafia', 'Diddy', 'Busta Rhymes', 'Birdman', 'Big Sean', 'The Black Eyed Peas', '50 Cent', 'T.I.']"
738515,"['Birdy', 'Ellie Goulding', 'Vance Joy', 'ZAYN', 'Jon Bellion', 'Sia', 'Hozier', 'Ed Sheeran', 'The Neighbourhood']"
738516,"['Ray Charles', 'Seal', 'Maxwell', 'Bruno Mars', 'Marvin Gaye', 'Al Green', 'Otis Redding', 'The Gap Band', 'Luther Vandross', 'The Isley Brothers', 'Babyface', 'Az Yet', 'Kenny Lattimore', 'Brian McKnight', 'Eric Benét', 'R. Kelly', 'Drake', 'Commodores', 'Bill Withers', 'Donny Hathaway', 'Earth, Wind & Fire']"
738517,"['Ray Charles', 'Seal', 'Straight No Chaser', 'John Mayer', 'Tyler Ward', 'Norah Jones', 'Smokey Robinson', 'George Harrison', 'James Bay', 'Styx', 'Mary J. Blige', 'James Taylor', 'Rod Stewart', 'Anna Kendrick', 'Sara Bareilles', 'Tracy Chapman', 'Cake', 'Tom Petty', 'Selena Gomez', 'George Michael', 'Boyce Avenue', 'Sam Smith', 'Angus & Julia Stone']"
738518,"['Rihanna', 'Zara Larsson', 'Carnage', 'Flo Rida', 'Imagine Dragons', 'Afrojack', 'Jason Derulo', 'Jauz', 'Betty Who', 'Desiigner', 'Dillon Francis', 'Rae Sremmurd', 'MØ', 'Don Diablo', 'Will Sparks', 'ODESZA', 'Black Coast', 'Tiësto', 'Armin van Buuren', 'Kevin Gates', 'Alessia Cara', 'Dada Life', 'Wes Walker', 'DJ Snake', 'Mike Posner', 'Coldplay', 'The Chainsmokers', 'CAZZETTE', 'Rich Homie Quan', 'Avicii', 'DNCE', 'Kiiara', 'Dawin', 'Mako', 'Autoerotique', 'DVBBS', 'Major Lazer', 'Dimitri Vegas & Like Mike', 'Sam Feldt', 'Kaskade', 'R3HAB', 'Galantis']"
738519,"['AC/DC', 'Megadeth', 'Metallica']"
738520,"['Gramatik', 'GRiZ', 'Big Gigantic']"
738521,"['The Killers', 'Foals', 'Daft Punk', ""The Mowgli's"", 'Muse', 'Mumford & Sons', 'Vampire Weekend', 'SBTRKT', 'Of Monsters and Men', 'Banks', 'M83', 'Miike Snow', 'Magic Man', 'Two Door Cinema Club', 'Hot Chip', 'Grouplove', 'Disclosure', 'Capital Cities', 'Lorde', 'Cold War Kids', 'The Lumineers', 'Robert DeLong', 'Tame Impala', 'Bag Raiders', 'The 1975', 'Vance Joy', 'AWOLNATION', 'RAC', 'Ra Ra Riot', 'Cherub', 'The Wombats', 'CHVRCHES', 'Coldplay', 'Robyn', 'Foster The People', 'Passion Pit', 'Milky Chance', 'Atlas Genius', 'Vacationer', 'Phantogram', 'Birdy', 'Crystal Fighters', 'HAIM', 'Broods', 'St. Lucia', 'Santigold', 'Matt and Kim', 'WALK THE MOON', 'Bastille', 'The Naked And Famous', 'Smallpools', 'Parade of Lights', 'Wild Cub', 'The Knife', 'Fitz and The Tantrums', 'alt-J']"
738522,"['Christina Aguilera', 'TLC', '*NSYNC', 'Eve 6', 'Cake', 'Sheryl Crow', 'Backstreet Boys', 'Britney Spears', 'Whitney Houston', 'Train', 'Alanis Morissette', ""Destiny's Child""]"
738523,"['Trippie Redd', 'YoungBoy Never Broke Again', '22 Savage', 'G Herbo', 'A Boogie Wit da Hoodie', 'Tee Grizzley', 'Lil Durk', 'Chief Keef']"
738524,"['Muse', 'Twenty One Pilots', 'Hillsong Worship', 'Brett Young', 'Relient K', 'Imagine Dragons', 'Ben Rector', 'John Mayer', 'Dylan Scott', 'Walk Off the Earth', 'Dan + Shay', 'Billy Currington', 'NEEDTOBREATHE', 'The Score', 'Ed Sheeran', 'Bea Miller', 'Justin Timberlake', 'Vance Joy', 'Sleeping At Last', 'The Chainsmokers', 'Joshua Radin', 'CAZZETTE', 'He Is We', 'Boyce Avenue', 'The Script', 'Brandi Carlile', 'X Ambassadors', 'Colbie Caillat', 'Charlie Puth', 'BØRNS', 'Gavin DeGraw', 'Switchfoot']"
738525,"['Jimi Hendrix', 'Sixpence None The Richer', 'The Human League', 'Sheryl Crow', 'Faith Hill', 'The Doobie Brothers', 'Bon Jovi', 'Van Halen', 'Lynyrd Skynyrd', 'Fleetwood Mac', 'King Harvest', 'Styx', 'Journey', 'America', 'John Mellencamp', 'Rupert Holmes', 'Rod Stewart', 'Led Zeppelin', 'Eagles', 'Creedence Clearwater Revival', 'Elton John', 'Shania Twain', 'Steve Miller Band', 'Bad Company', 'The Police', 'John Denver', 'Dido', 'Whitesnake', 'Stevie Wonder', 'Toto', ""Guns N' Roses""]"
738526,"['The Killers', 'DJ Khaled', 'M.I.A.', 'Panic! At The Disco', 'Blue Foundation', '311', '3OH!3', 'AC/DC', 'Penny and Sparrow', 'Pink Floyd', 'Mumford & Sons', 'Muse', 'Twenty One Pilots', 'Flight Facilities', 'MIKA', 'Kesha', 'Death Grips', 'The Red Jumpsuit Apparatus', 'Lady Gaga', 'Banks', 'The Offspring', 'Death Cab for Cutie', 'Becky G', 'Aerosmith', 'Old Crow Medicine Show', 'Secondhand Serenade', 'James Bay', 'Nirvana', 'Simple Plan', 'The Rolling Stones', 'Yeah Yeah Yeahs', 'Mayday Parade', 'Beach Fossils', 'Judah & the Lion', 'Kendrick Lamar', 'Ed Sheeran', 'Radiohead', 'Drake', 'Billy Joel', 'RAC', 'Fleet Foxes', 'Wes Walker', 'Beyoncé', 'Mike Posner', 'blink-182', 'Pearl Jam', 'Weezer', 'Aminé', 'Boys Like Girls', 'The Avett Brothers', 'Alice In Chains', 'Tinashe', 'MisterWives', 'Avicii', 'Sam Smith', 'Christina Perri', 'Fall Out Boy', 'Ty Dolla $ign', 'Kurt Vile', 'Queen', 'G-Eazy', 'The All-American Rejects', 'Childish Gambino', 'Afroman', 'The Weeknd', 'Sylvan Esso', 'The Head and the Heart', 'The Smashing Pumpkins', 'ScHoolboy Q', 'Jimi Hendrix']"
738527,"['The Band', 'The Who', 'Pink Floyd', 'Supertramp', 'Al Green', 'Buffalo Springfield', 'The Doobie Brothers', 'Lynyrd Skynyrd', 'Eric Clapton', 'The Velvet Underground', 'Black Sabbath', 'Electric Light Orchestra', 'King Harvest', 'Fleetwood Mac', 'Men At Work', 'The Rolling Stones', 'America', 'Paul McCartney', 'Led Zeppelin', 'Eagles', 'Creedence Clearwater Revival', 'The Animals', 'Dire Straits', 'The Marshall Tucker Band', 'Steve Miller Band', 'Phil Collins', 'Talking Heads', 'Bill Withers', 'Lou Reed', 'Queen', 'Crosby, Stills & Nash', 'The Doors', 'John Lennon', 'Crosby, Stills, Nash & Young', 'Chicago', 'Cream', 'Jimi Hendrix']"
738528,"['Jimi Hendrix', 'Pink Floyd', 'Queens of the Stone Age', 'My Chemical Romance', 'Lynyrd Skynyrd', 'P.O.D.', 'System Of A Down', 'Black Sabbath', 'Aerosmith', 'Santana', 'Nirvana', 'The Rolling Stones', 'Oasis', 'Papa Roach', 'Journey', 'Chevelle', 'Audioslave', '3 Doors Down', 'Radiohead', 'Led Zeppelin', 'Eagles', 'The White Stripes', 'Pearl Jam', 'Nine Inch Nails', 'Evanescence', 'Staind', 'Bush', 'Rage Against The Machine', 'Foo Fighters', 'Metallica', 'Korn', 'Limp Bizkit', ""Guns N' Roses""]"
738529,"['Rihanna', 'Francis and the Lights', 'Zara Larsson', 'John Legend', 'New Politics', 'Petit Biscuit', 'SBTRKT', 'Sam Hunt', 'Spin Doctors', 'Dante Klein', 'Yeah Yeah Yeahs', 'Drake', 'blink-182', 'Milky Chance', 'Kiiara', 'Matt Simons', 'X Ambassadors', 'Charlie Puth', 'Major Lazer', 'Martin Solveig', 'gnash', 'Klingande', 'CocoRosie', 'Glass Animals', 'Imagine Dragons', 'Banks', 'Kanye West', 'Elle King', 'Marian Hill', 'Lana Del Rey', 'Noah And The Whale', 'Capital Cities', 'Wet', 'ZAYN', 'Natasha Bedingfield', 'Salt-N-Pepa', 'Passion Pit', 'Fall Out Boy', 'Haley Reinhart', 'Lily Allen', 'Sylvan Esso', 'Dropkick Murphys', 'Beyoncé', 'Jimi Hendrix', 'M.I.A.', 'Bruno Mars', 'Phoebe Ryan', 'Tove Lo', 'Grace', 'Hundred Waters', 'Sigala', 'Lorde', 'Fetty Wap', 'Pharrell Williams', 'Tim Legend', 'Frank Ocean', 'MisterWives', 'Macklemore & Ryan Lewis', 'Jessie J', 'Talking Heads', 'Skylar Grey', 'Meghan Trainor', 'The Weeknd', 'Rita Ora', 'ayokay', 'MØ', 'Spoon', 'LÉON', 'Animal Collective', 'KYLE', 'Mike Posner', 'Cults', 'Asher Roth', 'Chet Faker', 'BØRNS', 'Kygo', 'alt-J']"
738530,"['Shakira', 'Donny Osmond', ""Auli'i Cravalho"", 'Mandy Moore', 'Lea Salonga', 'Judy Kuhn']"
738531,"['Eurythmics', 'Simple Minds', 'The Proclaimers', 'Van Halen', 'Bon Jovi', 'Belinda Carlisle', 'a-ha', 'Cyndi Lauper', 'Nirvana', 'Europe', 'Foreigner', 'Journey', 'Pat Benatar', 'Deniece Williams', 'Depeche Mode', 'Starship', 'Pet Shop Boys', 'Queen', 'Twisted Sister', 'The Maine', 'Survivor']"
738532,"['Foals', 'Mutemath', 'Miike Snow', 'Kungs', 'The Neighbourhood', 'Neon Trees', 'Tove Lo', 'Maggie Lindemann', 'Lucy Rose', 'Young the Giant', 'Mikky Ekko', 'Halsey', 'Tame Impala', 'The 1975', 'Hippo Campus', 'Drake', 'Ra Ra Riot', 'The Chainsmokers', 'Bryson Tiller', 'Son Lux', 'JR JR', 'Matt Simons', 'Jonas Blue', 'Ellie Goulding', 'St. Lucia', 'Miguel', 'Kent Jones', 'Casey Veggies', 'Urban Cone', 'gnash']"
738533,"['Maná', 'Calle 13', 'Don Omar', 'Juanes', 'Los Tucanes De Tijuana', 'Manu Chao', 'Los Enanitos Verdes', 'Los Fabulosos Cadillacs', 'Aterciopelados', 'Zoé', 'Café Tacvba', 'Los Angeles Azules', 'Molotov', 'La Sonora Dinamita', 'Elvis Crespo', 'Selena', 'Marc Anthony', 'Deorro', 'Maldita Vecindad Y Los Hijos Del 5to. Patio']"
738534,"['Breaking Benjamin', 'Christina Aguilera', 'Jhene Aiko', 'James Arthur', 'Lady Gaga', 'The Neighbourhood', 'Shawn Mendes', 'David Bowie', 'Lana Del Rey', 'Troye Sivan', 'Zedd', 'Alessia Cara', 'Glee Cast', 'Mikky Ekko', 'Ed Sheeran', 'One Direction', 'Bea Miller', 'All Time Low', 'blackbear', 'The 1975', 'Shakira', 'Tracy Chapman', 'Drake', 'Lifehouse', 'Ariana Grande', 'Mike Posner', 'Nicki Minaj', 'Coldplay', 'Demi Lovato', 'Sia', 'Ron Pope', 'Birdy', 'Jessie J', 'Kelly Clarkson', 'Tori Kelly', 'Jack & Jack', 'JAY Z', 'Daya', 'Witt Lowry', 'Haley Reinhart', 'Oh Wonder', 'Fifth Harmony', 'Conor Maynard']"
738535,"['Pentatonix', 'Das Sound Machine', 'The Barden Bellas', 'Glee Cast', 'The Treblemakers', 'Straight No Chaser', 'ScatterTones']"
738536,"['Foals', 'Lucy Rose', 'CHVRCHES', 'The Middle East', 'alt-J', 'Boy & Bear', 'Little Green Cars']"
738537,"['Daft Punk', 'Poolside', 'SZA', 'BJ The Chicago Kid', 'Bruno Mars', 'Breakbot', 'Shovels & Rope', 'New Politics', 'Afrojack', 'Robin Thicke', 'The Drums', 'Betty Who', 'Empire of the Sun', 'Florida Georgia Line', 'B.o.B', 'Lecrae', 'K CAMP', 'Enrique Iglesias', 'Mr. Probz', 'Kevin Gates', 'The Griswolds', 'Family of the Year', 'Ne-Yo', 'Kendrick Lamar', 'Aquilo', 'Lucius', 'The 1975', 'Hoodie Allen', 'Bahamas', 'Cherub', 'RAC', 'Chromeo', 'Best Coast', 'Nico & Vinz', 'Miami Horror', 'Michael Jackson', 'Beady Eye', 'The Knocks', 'Duke Dumont', 'Madeon', 'Bad Suns', 'Crystal Fighters', 'HAIM', 'St. Lucia', 'WALK THE MOON', 'Panama', 'Sammy Adams', 'Kygo', 'Major Lazer', 'Wild Cub', 'Grimes', 'Urban Cone', 'MAGIC!', 'Wale', 'The Ready Set']"
738538,"['Wisin', 'Ricky Martin', 'J Balvin', 'Don Omar', 'CNCO', 'Wisin & Yandel', 'Daddy Yankee', 'Shakira', 'Banda Sinaloense MS de Sergio Lizárraga', 'Elvis Crespo', 'Lil Jon', 'Aventura', 'Ozuna', 'Nicky Jam', 'Maluma', 'Prince Royce', 'Pitbull', 'Jennifer Lopez', 'Romeo Santos', 'Chino & Nacho']"
738539,"['Christina Aguilera', 'Maroon 5', 'Melanie Martinez', 'Bruno Mars', 'Kelly Rowland', 'Jason Derulo', 'Felix Jaehn', 'Calvin Harris', 'A Boogie Wit da Hoodie', 'M83', 'Kanye West', 'Jidenna', 'Rae Sremmurd', 'Future', 'Zella Day', 'Lana Del Rey', 'Azealia Banks', '5 Seconds of Summer', 'Troye Sivan', 'Migos', 'Omarion', 'Alessia Cara', 'Fetty Wap', 'One Direction', 'Halsey', 'blackbear', 'R. City', 'Drake', 'Ariana Grande', 'Olly Murs', 'Naughty Boy', 'Nicki Minaj', 'Lil Wayne', 'Demi Lovato', 'Tinashe', 'Robin Schulz', 'Kodak Black', 'Meek Mill', 'Justin Bieber', 'J. Cole', 'Ellie Goulding', 'Tori Kelly', 'Jack & Jack', 'Autoerotique', 'Nick Jonas', 'Big Sean', 'Hilary Duff', 'Stephen Schwartz', 'The Weeknd', 'Adam Lambert', 'Kehlani']"
738540,"['Daft Punk', 'Purity Ring', 'Curtis Mayfield', 'Leon Bridges', 'Black Rebel Motorcycle Club', 'Glass Animals', 'Vampire Weekend', 'Beck', 'The Black Keys', 'Raury', 'Alabama Shakes', 'Tove Lo', 'New Order', 'Fleetwood Mac', 'Nathaniel Rateliff & The Night Sweats', 'Nirvana', 'ODESZA', 'Mapei', 'Pixies', 'Devendra Banhart', 'Radiohead', 'Peter Bjorn and John', 'Paul Simon', 'Gorillaz', 'Brenton Wood', 'Cake', 'Generationals', 'Lykke Li', 'Son Lux', 'Chet Faker', 'Portugal. The Man', 'Neon Indian', 'Phantogram', 'First Aid Kit', 'Bibio', 'Santigold', 'Tears For Fears', 'BØRNS', 'The Shins', 'Flume', 'Modest Mouse', 'Sylvan Esso', 'The Growlers', 'Father John Misty', 'The Devil Makes Three', 'LCD Soundsystem', 'Alina Baraz']"
738541,['OMI']
738542,"['Future', 'Jeremih', 'Drake', 'Fat Joe', 'O.T. Genasis', 'Kendrick Lamar', 'Wale', 'ScHoolboy Q', 'Desiigner']"
738543,"['Gramatik', 'Trans-Siberian Orchestra', 'Sister Hazel', 'Vampire Weekend', 'My Chemical Romance', 'New Politics', 'The Offspring', 'The Doobie Brothers', 'Van Halen', 'Lynyrd Skynyrd', 'Straight No Chaser', 'Spin Doctors', 'Aerosmith', 'King Harvest', 'Usher', 'Paramore', 'New Found Glory', 'Zac Brown Band', 'Sam & Dave', 'Linkin Park', 'The White Stripes', 'Olly Murs', 'Michael Jackson', 'Milky Chance', 'Charlie Puth', 'Britney Spears', 'The Cars', 'Chicago', 'Jimmy Buffett', 'Christina Aguilera', 'Maroon 5', 'Jason Mraz', 'Cage The Elephant', 'Gym Class Heroes', 'Wilson Pickett', 'Imagine Dragons', 'Ingrid Michaelson', 'Avenged Sevenfold', 'Sublime', 'John Williams', 'B.o.B', 'Huey Lewis & The News', 'COIN', 'Neon Trees', 'Men At Work', 'OutKast', '""Weird Al"" Yankovic', 'Train', 'Ratatat', 'One Direction', 'Eagles', 'Tracy Chapman', 'Ace of Base', 'Barenaked Ladies', 'George Ezra', 'The Beach Boys', 'Genesis', 'Phil Collins', 'Machine Gun Kelly', 'Fountains Of Wayne', 'The Beatles', 'Kelly Clarkson', 'Fatboy Slim', 'Steppenwolf', 'Stevie Wonder', 'Juanes', 'Echosmith', 'Jet', 'Dion & The Belmonts', 'Miniature Tigers', 'Chuck Berry', 'George Harrison', 'Michael Bublé', 'Walk Off the Earth', 'Blue Swede', 'Rascal Flatts', 'Andy Grammer', '*NSYNC', 'Creedence Clearwater Revival', 'Cake', 'Cher', 'Jessie J', 'The All-American Rejects', 'Queen', 'Ben Folds', 'Survivor', 'The Killers', 'Rob Thomas', 'Tim McGraw', 'Panic! At The Disco', 'Vanilla Ice', 'AC/DC', 'Rick James', 'Relient K', 'MIKA', 'Travis Tritt', 'fun.', 'Hans Zimmer', 'Owl City', 'Mark Ronson', 'The Jackson 5', 'Styx', 'Simple Plan', 'Jack Johnson', 'Foreigner', 'Third Eye Blind', 'Ed Sheeran', 'Billy Joel', 'Weezer', 'Jimmy Eat World', 'Foster The People', 'Kansas', 'The Script', 'Sugar Ray', 'Michelle Branch', 'Hanson', 'The Drifters', 'Smash Mouth', 'Toto', 'Fitz and The Tantrums']"
738544,"['Norah Jones', 'Christina Aguilera', 'Tracy Chapman', 'The Cranberries', 'Sheryl Crow', 'Blind Melon', 'Lily Allen', 'Dido', 'Nelly Furtado', 'James Blunt', 'Natasha Bedingfield', 'Shania Twain', 'Sarah McLachlan', 'Spice Girls']"
738545,"['The Killers', 'Daft Punk', 'Panic! At The Disco', 'The J. Geils Band', 'Twenty One Pilots', 'Pink Floyd', 'Arcade Fire', 'Vampire Weekend', 'Billy Squier', 'Glass Animals', 'Kenny Loggins', 'LCD Soundsystem', 'Iron & Wine', 'Simon & Garfunkel', 'What So Not', 'MGMT', 'The Doobie Brothers', 'Two Door Cinema Club', 'Nena', 'David Bowie', 'Alabama Shakes', 'Van Morrison', 'New Order', 'Vic Mensa', 'Noah And The Whale', 'Scorpions', 'Pixies', 'Cold War Kids', 'The Strokes', 'Harry Belafonte', 'Rush', 'Rudimental', 'ABBA', 'Fetty Wap', 'Devendra Banhart', 'Mac Miller', 'Frank Sinatra', 'Lucius', 'Tame Impala', 'Led Zeppelin', 'Eagles', 'Bahamas', 'DJ Snake', 'Pearl Jam', 'Three Days Grace', 'Alice In Chains', 'Foster The People', 'Portugal. The Man', 'Jai Wolf', 'Kid Cudi', 'Dr. Dog', 'Keys N Krates', 'BØRNS', 'The Antlers', 'The Temptations', 'Future Islands', 'Jamie xx', 'The Tallest Man On Earth', 'The Weeknd', 'Edward Sharpe & The Magnetic Zeros', 'SOJA', 'alt-J', 'Passenger']"
738546,"['Tyler Farr', 'Jason Aldean', 'Brad Paisley', 'Calvin Harris', 'Florida Georgia Line', 'Eric Church', 'Little Mix', 'Hailee Steinfeld', 'Eminem', 'Dylan Scott', 'Kane Brown', 'Thomas Rhett', 'High Valley', 'Luke Bryan', 'Kip Moore', 'Sammy Adams', 'Alesso', 'Love and Theft', 'OneRepublic', 'Hunter Hayes']"
738547,"['Flying Lotus', 'Hippie Sabotage', 'Pink Floyd', 'Never Shout Never', 'Big Wild', 'Tash Sultana', 'MGMT', 'Santana', 'Fleetwood Mac', 'George Harrison', 'ODESZA', 'STS9', 'Jefferson Airplane', 'STRFKR', 'San Holo', 'Tame Impala', 'Led Zeppelin', 'Eagles', 'Yes', 'Phantogram', 'Grateful Dead', 'The Doors', 'The Growlers', 'Cream', 'Jimi Hendrix']"
